text,label
"USER USER ""Agar semua perempuan gembrot melangsingkan badan"" entah kenapa ku tak setuju dengan kalimat ini Bagi ku ejaan cantik itu bukan ""L A N G S I N G"" melainkan ""G E N D U T"" \xf0\x9f\x98\x8a Selamat pagi jangan lupa shalat subu",0
"Dan orang"" yg ngga bisa berpikir lurus itu dipelihara Jokowi dalam berbagai organisasi. Kebayang ngga kacaunya Indonesia nanti? Duh!",1
"Bajingan...bangsat... lo bukan siapa-siapa, kok sombong banget!!!!'",1
"Info : Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 #alambanten",0
Pets khususnya kucing dan anjing ini memang longstream niche. Dari dulu sampai kapanpun. Salah satu pendapatan affiliate amazon terbesar adalah dari niche kucing dan anjing jualan pakan dan asesoris.',0
"Rela Antre, Ribuan Pelamar Berburu Lowongan Kerja di Gedung Smesco",0
"Kerja.. Ada anak kecil.. Gue senyumin.. Seketika anaknya nangis , bilang ke papahnya ""pah, cici itu kaya vampir.. Ada taringnya"" Bangsad:)) Makasih loh deee:)) Gue sedot juga tuh ubun ubun:))'",1
USER udah burung onta lagi:)) tinggal nya di mars MAKAN APAAN GILS?',0
"USER yg beli orang asing atau tidak, atau konglomerat dlm negri atau warga patungan membeli. kebijakan terlihat ugal ugalan, akhirnya warga lagi jadi korban kepentingan rejim'",1
"tahun 1953, komunis menyebut ulama dan para pendakwah dengan sebutan agen agama arab. bahkan dulu lebih keras. Fase saat ini, menyamakan semua agama sama, kemudian menyebut mabuk agama, lantas kekecewaan muncul dan akhirnya menganggap agama tak perlu.'",0
Mau taawudz dulu biar dijauhkan dari godaan syaiton yang terkutuk : (',0
kuliah ekonomi gua sia sia kl gini caranya,0
RT USER: Mimpi yang baik (sholeh) adalah dari Allah dan mimpi (buruk) adalah dari setan. (Bukhari) #OnBerkah',0
USER USER USER Mungkin maksudnya aseng asing yang bernama MA LAI KAT ..............',0
USER lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik !! Bodoh kau,1
"USER Coba tonton kisahnya Ustadz Felix di youtube nder, beliau terlahir dari keluarga katolik/kristen dan alhamdulillah skrg udah muallaf masyaAllah, kisahnya menginspirasi sekali:')""",0
Kekejaman umat budha di myanmar kejam dialah teroris sebenarnya URL,1
USER Anda setan',1
"USER Status ""kafir"" kan relatif, tergantung ditinjau dari sudut yg mana... Santai saja'",0
USER USER Ooo.. jadi islam nusantara itu qiyas dari hindu nusantara...',0
"Capai 96%, Presiden Jokowi Akan Tinjau Progres Pembangunan Bandara Kertajati ; ;",0
Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw',0
ada teman semuanya brengsek',1
RT USER ntar kalau udah menjabat bikin lagi aja kampung Anies-Sandi yg lain.. USER rusuhin kerja orang aja..,1
Udah sinting URL,0
"pemilu langsung biar bwt milih presiden n dpr sj; capres pun biar tdk kyk kucing dlm karung, ; mgkn bisa bikin mekanisme baru yg lebih ok,; misal capres ditentukan dari gubernur yg berprestasi, jd yg boleh maju jd capres hanya yg sdh jd gubernur,",0
Segerombolan tentera rejim junta tak boleh tembak seorang Commando Amerika. Bapak bangang. Lepas tu kena tembak goyang2 badan.',0
RT USER: Ustadz PKS Yudi Widiana nilep duit pk bahasa agama Juz &amp; Liqo Felix Kwetiauw &amp; alumni 212 pd mingkem &amp; pura2 budek..giliran Bu\xe2\x80\xa6',1
USER haha boca agama lucu. Baru bangkit dr abad pertama barangkali goblok fuck',1
Jangan pake lama utk Lengserkan si Jokowi.,1
RT USER Hah...mangkrak..korupsi..komisi berjalan aman jaman sby..,1
USER USER Elo yg goblog.. jdi twet si zonk m omongan si wowo g mengarah kesitu??',1
USER USER Suruh TKA China aja yg nonton ke stadion. Jangan lupa bawa 2 bendera \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Merah putih sama bendera China \xf0\x9f\x98\xac',1
USER USER USER USER USER USER katanya indonesia lenyap 2030... punya pujaan TOLOL ya pengikutnya lebih TOLOL... dan bencong... anak nya pun ikut BENCONG..',1
"Dalang demo kmren kelompok yg anti Jokowi, manfaatkan isu PKI, meraih simpati umat Islam tuk menyerang Pemerintahan. Lagu Lama Bang.",1
SARACEN kejahatan besar Yang Direncanakan Mendagri harus membatalkan kemenangan Pasangan Anies Sandi karena menggunakan Jasa SARACEN,1
RT USER: ABG generasi micin udah hapal kalo gesekan kontol dimeki itu nikmat. URL,0
"AKP SUKARNO,S.H. Ka Polsek bersama Anggota Polsek Panekan, berdialogis dengan Kepala Desa Milangasri Panekan di Kantor Desa Milangasri dan menitipkan pesan Kamtibmas dan ikut mensukseskan Pilkada damai tanpa ujaran kebencian dan unsur Sara. Rabu 11/04",0
"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'",0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0
"THR GAJI TIGEBELAS HEBOH MACAM IKLAN, (SOPOI LOK) SEKALI BBM NAEK SENYAP HAMPIR TAK KEDENGARAN TANPA SUARA INGAT.... AMBIL UANG NYA, GANTI PRESIDEN NYA \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81 #2019 GANTI PRESIDENT'",1
"Kejar setoran ke cina sebelum pak Djarot lengser. Rezim jongos cina sangat membahayakan bangsa & negara, hukum, UU dan Konstitusi dilabrak",1
"Kapan ya ada demo lagi dengan membawa teriakan ""Lengserkan Jokowi sekarang juga"" di depan istana... blokir jokowi",1
Janji Jokowi Jika Menang: Mal PKL &amp; 150 Pasar Tradisional URL,0
Yang pro komunis Indonesia = komunis URL,1
Hanya antek dan kaki tangan komunis yg tak punya hati perut URL,1
USER USER Lo kunyuk',0
USER WKWKWKW LAHIRAN BOONGAN OCHU\xf0\x9f\x98\xad yg hamil sipit/?',0
hih si merula tae bgt point gue dikurangi 20',1
"USER USER Cari simpati ummat muslim jabar buat pilpres 2019...; Mudah""an ulama &amp; ummat islam jabar tidak terkesima &amp; terpengaruh dg trik dan gaya kemunafikannya si mukidi...",1
"USER Yg anti cina komunis antek aseng kapitalis rakus zionis mana suaranya, lg enak2 ngentod ya'",1
"USER Wasuuu, cangkem po silit kok angel dicekel ki'",0
Sulit meyakinkan monyet bahwa apel lebih manis dari pisang.',0
USER Melatih bangsa ini biar terbiasa kalau ada bom. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0
USER Mcm babi sial haaaa aku marah nii',0
\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick',0
"USER Got it. Kalo itu memang permintaan dari yang bersangkutan, ya ga masalah. Terus jadi kepo sama temen2 tuna netra, tuna wicara, tuna grahita, tuna daksa.. apa etis disebut buta, bisu, keterbelakangan, cacat?'",0
USER USER Golongan muda yg tak merasa zaman rejim mahathir lebih 15 tahun dahulu',0
"Saya nggak alim-alim amat, tapi juga nggak bodoh-bodoh amat untuk melupakan bahwa dalam Islam, nikah itu juga soal meningkatkan kualitas ibadah dan membangun pranata bagi generasi penerus.; ; Lha kalau alasannya direduksi jadi ""ketimbang zina"", memangnya i",0
"""soljum dulu biar ganteng"". Dari kecil gua katolik. Emak bapak gua gamau gua ganteng. Anj.'",0
Lihat memek tante',0
"USER USER Bang USER melakukan itu. Dia tetap Kristen, istrinya tetap muslim. Bisa kok, dengan strategi tertentu.'",0
"Rasanya mau gue tampol aja kalo ada orang yang asyik maen hp terus temennya bilang ""autis lo, maen hp mulu."" Autis itu penyakit jadi please. STOP kata ""Autis"" untuk bahan becandaan'",0
Perempuan Bangsa Siap Menangkan Sudirman Said-Ida Fauziyah ...; ; #SaweranDirmanIda; #SaweranJateng,0
USER Bloon amat wartawan yg wawancarain dia.... Ya jelas ga setuju laaah... \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1
Masalah dunia dan masalah nafsu ya kang USER . Kata2 kok bersayap kayak burung hantu. URL,1
"Jadi gini rasanya setelah pergi, saling asing terus bertemu kembali, lebih seru wkwkwk'",0
USER USER USER kafir haram jadi pemimpin nyet',1
'Super Gubernur' Anies Bertemu Erdogan -,0
"USER Awaasss... Jgn sampe beritanya sampe ke akhi gerung! Ntar susah nyari kosakatany. klu bcr aja micingin mata, bibir monyong kesamping, suara keluar ky lg nhn kentut.. ""politik kotor skl jmn ini!"". Klu tahu brt ini.. Plng Sambil ky nhn ngeden..""dungu!"". \xf0\x9f\x98\x8b",1
"USER USER Bagi para cebong yang sudah buta dan tuli dengan semua kenyataan yg menimpa negeri ini tentu akan selalu membela rezim ini, Mereka terlalu gampang didoktrin oleh pidato\xc2\xb2 dan data\xc2\xb2 yg indehoi dari pemerintah....'",1
"Well udh bertaun-taun hidup di dunia, udah bergaul dengan banyak org (mungkin HAHA), tetep aja ga pernah nyaman kalau udah bicara tentang ""warna kulit, mata sipit"" Mama itu org sunda asli, menikah sama papa yg keturunan ""orang china""'",0
Kabinet Jongos Cina,1
RT USER: USER USER USER kebanyakan alasan... si banci bloon itu cuma TAKUT MALU... URL,1
klik,0
Menjelang Pilkada Anggota Polsek Tegalrejo Polres Magelang sambang/DDS pada Tokoh Agama sertaâ?¦,0
"Aa Gym bicara soal hubungan umara dan ulama. Seperti apa hubungan umara dengan ulama yang ideal menurut Aa Gym?; ; Saksikan #WawancaraEksklusif dengan Aa Gym, hanya di",0
"Ketika cinta menyapa, mungkin akan membuat buta hati tuli telinga. Tapi logika harus tetap terjaga agar tak terluka karenanya.'",0
USER USER Manusia bangsad -.-',1
"RT USER: Berbenah alon-alon. kurangi leh mu do mayak sebelum kick off blayer-blayer wira-wiri nggowo gendero mengatas namakan geng, ko\xe2\x80\xa6'",0
ð??? wkwkwkkwkwkwwk,0
"Harusnya gini yaa, kan mbaknyah udah ngaku dewasa jadi bisa bedain tuh mana perilaku baik mana perilaku buruk! dan menurut aing si cowok itu brengsek.'",1
"Selama lo nggak ngerugiin diri sendiri dan juga siapa pun, tetaplah berbahagia dan bodo amat dengan omongan orang lain.'",0
USER USER Komnasham sontoloyo',1
Wah ... transgender bisa jadi caleg di Pakistan ... URL,0
"apalagi jika ditambah dengan promosi nikah muda!; Jangan berkelit dan sok inosen deh.... kita semua harus tahu dan sejak dulu diajarkan, menikah itu jika sudah siap! Mosok ajaran ini mau diganti dengan gerakan nikah muda hanya demi hindari zina? Please deh",1
USER USER USER USER USER Sudrun Kampungan Bego Tolol Dungu Gaptek Plongi Plonga Plongo Plonge Plongu',1
USER Ambang batas itu diperlukan untuk efisiensi biaya demokrasi. Kata rezim itu lebih tepat diberikan kepada orang\xc2\xb2 yang pernah memimpin sebelum reformasi 98. Sekarang ini Pemerintahan yang demokratis!',0
Pengacara Setya Novanto â??Ngototâ?? Pemanggilan Kliennya Harus Seizin Presiden,0
Kenapa harus impor wakil gubernur dari jabar tapi tidak punya prestasi.. BaGusS #KhofifahEmilJatimSatu,0
RT USER: USER Burma dan Budha memang teroris sebenarnya,1
USER emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong?? elo udah bencong otak idiot pula ....hina banget idup lo ya cong',1
RT USER Oh ini to cara memenangkan anies sandi kemarin pake saracen ya,1
Apakah kita menuntut si penista ini diadili krn dia orang kristen? sama sekali tidak!! krn Islam tdk pernah membenci krn beda #TahanPenista',1
"Gw sedih liat di fesbuk banyak yg membully Yai Ma'ruf Amin...; .; .; Beliau selalu jd sasaran kedua kubu yg bertikai...; Wajar, Ulama yg lurus dan teguh memang spt itu",0
#AsyikM3nang asyik dekat dengan ulama,0
USER Ngaku wartawan tapi kosakata lu gembel \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a',1
USER berarti sekarang lu lagi nyindir dong? bangsad kau',1
"USER USER Bang, ini jaman rezim hutang, ya bangga lah \xf0\x9f\x98\x80'",1
Linimasa mulai panas ganyang pki lagi,1
kristen sdh di tapir2in diharam-haramin !!,1
mbok ya kalo batuk ada orang lagi makan didepannya ditutuplah itu congor',0
"Betul juga sih, jangan dikriminalisasi kita harus lawan dengan ide.",0
6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastru #RakyatB3rsamaJKW,0
"Anda didungukan dan diperbudak Islam Bung Tifatul, Adam hanya DONGENG Yahudi",1
"USER USER USER USER Duhhh banci medsos muridnya napi 2 kali di bui ini ya, rumpi Bgtxx kayak junjungannya.. jelas jelas itu elo cong.. jd bencong mbok ya beradab dikit jangan kayak residivis gitu. Mentang2 punya guru mantan residivis 2 kali di b",1
Assalamualaikum Bu Risma tolong warga sya di jalan Kalimas udik 1c dpan rumah jl Kalimas udik 1b/1 minta bantuan dari Bu risma. Warga sya rumahnya roboh kshan Bu Risma warga sya gak Punya tempat tinggal rumahnya roboh.',0
"Gubernur Jabar USER mendampingi Presiden Republik Indonesia, Bapak USER dalam meninjau pelaksanaan pembangunan Bandara BIJB Kertajati USER Majalengka, Selasa (17/04/18).; .; Cc: USER USER USER USER",0
USER Terkutuk engkau.',1
USER Cawapres jokowi siapa saja saya setuju asal bukan para bani kampret sebelah itu',1
RT USER USER Tebang pilih pilih ditebang; bubarkan aja USER dan bentuk lembaga baru yg benar2 independent.,1
"USER Cashier tuh indon kan hahah mesti dia gelak, padan mula lo makan itu babi brengsek'",1
"Pengamat Novri Susan: Emil Agresif, Puti Lebih Woles;",0
"Abraham Samad Ogah Menteri, Namun Mau Dicalonkan Jadi Presiden",0
USER Baiknya yg mundur adalah USER krn gk becus mengurus negeri,1
"USER Kristen stewart, seingetku :( Salah satu idolku jaman 2013 mungkin, sdh lupa ehhe'",0
USER USER USER Oalahhh si USER DUNGU ini msh jg memamerkan tempurungnya.',1
USER Bro..lu pikir asing sama aseng kasih hutang gak ada maksud terselubung..gk ada makan siang yg gratis..asal lu tau cebong macam lu bakal musnah klo gk ada yg kasih makan...faham lu lae',1
USER Slga mnr bom \xf0\x9f\x98\x82',0
USER USER USER Untungnya greja katolik tidak denial terhadap kobobrokan masa tsb dan mereformasi gereja \xf0\x9f\x91\x8d',0
biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL,1
"RT USER: \xf0\x9f\x90\xb7: mari kita gerakan anti bully, jadilah netizen cerdas! \xf0\x9f\x90\xb6: cuy, dah liat IG syahrini? \xf0\x9f\x90\xb7: wah, anjing! Gak bisa dibiarin! ma\xe2\x80\xa6'",0
"RT USER: USER Jadi inget uang jajan sma yg dikit pake kepotong bensin anter jemput sekolah tiap hari, akhir pekan bela""in n\xe2\x80\xa6'",0
28. Anak mcd ga ada yg bener anjir Bobrok Idiot Kampung Malu maluin Ngegas Tapi kusayang karna mereka bikin ku ketawa wkwk.',1
RT USER: NAHLOH!! Netizen Menilai BUKAN Jonru Yang Merugikan RAKYAT Tapi Jokowi URL,1
"USER USER Ko jokowi""prabowo lah""sekarang rayat kecil susah""listrik aja tambah mahal",1
"Kaka sukanya baca buku apa? Novel,sejarah,ekonomi, politik , budaya, teknologi atau yang lain....",0
Ganja bukan narkoba dan kiri belum tentu komunis',0
lengserkan jokowi sekarang juga!!!,1
Lebih 700 rumah &amp; Masjid Rohingya dibakar Teroris Budha di Baggona (14/9).,1
Edan pisan',0
"Saya percaya dan mendukung apa yang disampaikan bung USER karena beliau aktivis tulen bukan abal-abal. Sebelum berkiprah di Partai USER beliau dikenal konsisten berjuang untuk kepentingan ""wong cilik"" dan pernah dipenjarakan. #JAMANnyaHuta",0
USER A. 2013 tepatnya tanggal 22 september 2013 #AFFU19Indosiar #timnasDay',0
USER mari diborong yang banyak buat fakir dan umat yg dimiskinkan pengetahuannyanoleh orangbyg mengaku ulama...; diborong diborong diborong; murah meriah,0
USER Iya eh makanya dikupingku kek gak asing wkwk',0
Priski bolot banget',1
USER Dekrit ...bubarkan DPR...,1
#News Ketua DPR Dorong Inspirasi Kreatif Pemerintah Sesuai Budaya Pancasila,0
"USER Sbg orang kristen sy bisa menambahkan, knp gak ada istilah kristen nusantara. krn kami dari dulu sdh nusantara, kl tdk tentu budaya dan adat orang Israel sdh kami terapkan di indonesia..'",0
amin smoga kalian bertiga bisa jd menampilkan yang terbaik dan menyumbangan medali buat sumsel,0
jadi gini sayangnya aku gendut ultah gila sih tua umurnya udah 20tahun asik USER cepet ketemu yg soleha seperti harapanmu\xf0\x9f\x92\x95 semoga datang lalu tidak tiba2 meninggalkan\xe2\x98\xba\xef\xb8\x8f',0
USER Aamin mungkin bisa diawali dengan pilkada 2018 jangan pilih calon dari partai-partai pengusungnya. Puncaknya di #2019GantiPresiden,1
USER USER USER Sini masuk kristen dis. Tenang aja baptis gratis ga bayar dapet susu pula',0
DAP ANTI ISLAM; #undiPKRundiDAP; ; Mohon sebarkan seluasnya.. Jangan benarkan DAP menjajah walau seinci pun bumi Malaysia ni!!! Allahuakhbar,0
PDI Perjuangan Targetkan AGK-YA Menang 80 Persen di Tidore. Apa Strateginya? USER USER #AGKYa #MalukuUtara #AGKYa3,0
"menunggu dalam waktu lama sambil duduk itu melelahkan bokong \xf0\x9f\x98\x81 pengen berdiri, jalanjalan dan lari !'",0
"#GubernurZamanNow #GusIpulPuti2 #GanjarYasin1 #DjarotSihar2 #HasanAnton2 #KosterAce1 #NurdinSudirman3 #KarolinGidot2 RT USER: ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsuâ?¦",0
"Baju nikah saya dipamerkan di Pavilion KL. Baju ini melambangkan warisan, tradisi dan budaya yang saya kasihi.",0
"bodo menyampah aku baca semua rumours pasal transfer window nanti. baik cakap je senang ""SEMUA PLAYER STAR , STRIKER POWER , MID POWER , DEF POWER SEDANG DIBURU OLEH MANCHESTER UNITED. CLUB LAIN BOLE PERGI MAIN JAUH2 SEBAB MENYU NAK KUMPUL SMUA STAR DLM CLUB. SEKIAN kepala bana.'",0
Kapolri USER harusnya mundur dari jabatannya...,1
USER USER Bila freeport itu seperti pabrik garment atau otomotif dan beli sahamnya oleh negara itu baru hebat...lah ini freeport sedang menggaruk kekayaan alam indonesia pemerintah malah beli sahamnya dan anda katakan hebat...sungguh mu,0
USER USER USER neng..banjir rancaekek itu tanggung jawab pemerintah pusat...karna itu jalan nasional..banyak baca noh...jangan kaya cebong..diam dikolam aja..giliran laper baru nongol...',1
"2016 ratusan ribu yg mau silaturahim ditinggal ngacir, bahkan hrs merasakan perihnya terkena gas air mata. ; Oh.. Waktu itu msh jauh dr Pilpres 2019.; ; #2019GantiPresiden",1
USER USER Haha.. Hayo... Ya boleh rasis cina cinaan loh... Nenek moyang kita semua dari China Bagian selatan loh... Sebelum namanya China. \xe2\x9c\x8c\xe2\x9c\x8c',0
RT USER USER PARTAI PKI INDONESIA PERTAMA SIAPAKAH NAMANYA.AJARAN INI DATANG DARI CINA RUSIA.PKI PENGKHIANAT PANCASILA,1
"USER #kom3 menkumham : mengenai md3, memang benar hak imunitas itu ada. Pernah ada perdebatan uu pilkada, sdh ketok palu, namun pendekatannya presiden sdh mengeluarkan perpu. Namun md3 ini presiden tdk mengeluarkan perpu tp tdk mau tandatangan. Sy kira",0
USER Beginilah kelakuan si bani onta ekstrak tinja..... ngoaaahahaaaaa salam pks : penjahat kelamin syariah',1
"USER wkwk mampus lo jung, ruby'",1
USER Oya.. Mba USER .. Aku dong punya kaos NAGA BONAR JADI GUBERNUR JABAR ayo Mba punya ngga? ð???ð???ð???ð???ð???,0
USER USER Gak sambil nyabu kan itu ya?,1
USER Pak USER KemenAg harus ungkap ajaran dungu & biadab yg ada di Quran agar masyarakat tak tertipu,1
Kampret Kemaren cepet2an beli sekarang dijual online \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 URL,0
USER USER Bani oplosan ngga pengen bikin demo nih? Btw ini kitab umat Islam lhoh~,1
USER Ini semua ulah aseng Kaum hestek be like',1
"NGAKAK! Rupiah Melemah, Warganet: Gak Ada Berita Begini di Metro TV",1
"RT USER: Anyway, mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ric\xe2\x80\xa6'",0
"USER USER Udh tua emg,makanya picek'",1
bener banget ke indahan alam budaya dan segala hal yg terkaitnya #JokowiSayangiPapua,0
USER Aku suka film fantasi! Seru. Harry Potter dan antek anteknya kayak Fantastic Beast. Aku suka sekali. Tapi aku juga suka film yang kayak......... Pride and Prejudice. Yang pakai gaun ngembang ngembang \xf0\x9f\x98\xa4\xf0\x9f\x91\x8d',0
